Election Year,County,Race,Gender,Voted,Registered
11/1/2018,BALDWIN,ASIA-PI,MALE,37,98
11/1/2018,CRAWFORD,BLACK,FEMALE,640,904
11/1/2016,PUTNAM,HISP-LT,MALE,31,58
11/1/2016,MURRAY,ASIA-PI,MALE,5,13
11/1/2016,BRANTLEY,ASIA-PI,UNKNOWN,0,0
11/1/2018,LUMPKIN,NATIVE-AM,MALE,17,44
11/1/2018,PAULDING,UNKNOWN,MALE,1936,4866
11/1/2016,HOUSTON,WHITE,UNKNOWN,20,41
11/1/2018,LINCOLN,NATIVE-AM,UNKNOWN,0,0
11/1/2016,CLARKE,ASIA-PI,UNKNOWN,5,7
11/1/2016,SCREVEN,WHITE,UNKNOWN,2,3
11/1/2018,JONES,OTHER,MALE,9,28
11/1/2016,CLAYTON,OTHER,MALE,412,1083
11/1/2016,IRWIN,NATIVE-AM,UNKNOWN,0,0
11/1/2018,APPLING,UNKNOWN,UNKNOWN,0,0
11/1/2018,MCDUFFIE,HISP-LT,MALE,12,32
11/1/2018,COBB,OTHER,FEMALE,3315,5910
11/1/2018,EARLY,ASIA-PI,FEMALE,3,9
11/1/2018,COWETA,NATIVE-AM,UNKNOWN,0,0
11/1/2016,WILKINSON,WHITE,FEMALE,1311,1801
11/1/2016,PIKE,WHITE,MALE,3565,4903
11/1/2016,QUITMAN,BLACK,UNKNOWN,0,0
11/1/2016,LANIER,OTHER,MALE,4,17
11/1/2016,WAYNE,OTHER,FEMALE,13,43
11/1/2018,SUMTER,WHITE,MALE,2624,3762
11/1/2018,LONG,ASIA-PI,UNKNOWN,0,0
11/1/2018,BURKE,WHITE,MALE,2202,3380
11/1/2018,WEBSTER,UNKNOWN,MALE,6,15
11/1/2016,TREUTLEN,UNKNOWN,MALE,14,35
11/1/2016,IRWIN,UNKNOWN,FEMALE,24,34
11/1/2016,LUMPKIN,OTHER,UNKNOWN,0,0
11/1/2016,DAWSON,NATIVE-AM,UNKNOWN,0,0
11/1/2018,LAURENS,WHITE,FEMALE,6754,9542
11/1/2018,TURNER,BLACK,FEMALE,700,1209
11/1/2016,LINCOLN,WHITE,UNKNOWN,1,1
11/1/2016,FULTON,WHITE,FEMALE,102280,152979
11/1/2018,LOWNDES,HISP-LT,FEMALE,284,872
11/1/2018,GLASCOCK,HISP-LT,MALE,2,4
11/1/2016,COFFEE,ASIA-PI,UNKNOWN,0,0
11/1/2018,CHATHAM,BLACK,FEMALE,24145,42676
11/1/2016,CHATHAM,HISP-LT,UNKNOWN,2,7
11/1/2018,COOK,WHITE,FEMALE,2189,3544
11/1/2018,MONROE,HISP-LT,UNKNOWN,0,0
11/1/2016,DEKALB,ASIA-PI,MALE,3175,5784
11/1/2018,CRISP,BLACK,UNKNOWN,1,4
11/1/2018,LOWNDES,NATIVE-AM,FEMALE,22,80
11/1/2018,WORTH,OTHER,UNKNOWN,0,0
11/1/2016,BALDWIN,HISP-LT,FEMALE,63,101
11/1/2016,HENRY,NATIVE-AM,UNKNOWN,0,0
11/1/2016,ELBERT,ASIA-PI,FEMALE,10,22
11/1/2018,DOUGLAS,NATIVE-AM,UNKNOWN,0,0
11/1/2016,BROOKS,HISP-LT,FEMALE,32,67
11/1/2016,DOUGLAS,ASIA-PI,FEMALE,232,437
11/1/2016,MACON,UNKNOWN,FEMALE,43,91
11/1/2018,ROCKDALE,ASIA-PI,FEMALE,185,393
11/1/2018,UNION,UNKNOWN,MALE,355,614
11/1/2018,DOOLY,UNKNOWN,MALE,36,109
11/1/2016,MONROE,OTHER,UNKNOWN,0,0
11/1/2018,CANDLER,NATIVE-AM,UNKNOWN,0,0
11/1/2016,MARION,ASIA-PI,FEMALE,9,22
11/1/2018,LIBERTY,WHITE,UNKNOWN,2,3
11/1/2018,HOUSTON,WHITE,MALE,17521,27870
11/1/2016,LOWNDES,ASIA-PI,UNKNOWN,0,1
11/1/2018,LANIER,BLACK,FEMALE,350,655
11/1/2018,GORDON,WHITE,FEMALE,8351,14441
11/1/2018,CARROLL,NATIVE-AM,UNKNOWN,1,1
11/1/2018,MITCHELL,BLACK,FEMALE,1932,3369
11/1/2016,IRWIN,HISP-LT,MALE,8,24
11/1/2016,MCDUFFIE,OTHER,MALE,8,14
11/1/2018,DODGE,ASIA-PI,MALE,3,13
11/1/2018,CATOOSA,OTHER,MALE,42,121
11/1/2016,JENKINS,BLACK,MALE,359,800
11/1/2016,TELFAIR,OTHER,FEMALE,4,8
11/1/2016,HALL,WHITE,FEMALE,30493,42825
11/1/2018,HABERSHAM,ASIA-PI,MALE,37,149
11/1/2016,PICKENS,BLACK,UNKNOWN,0,0
11/1/2016,LANIER,NATIVE-AM,FEMALE,3,6
11/1/2016,BRYAN,NATIVE-AM,MALE,18,25
11/1/2018,HARALSON,UNKNOWN,FEMALE,196,552
11/1/2016,SEMINOLE,BLACK,MALE,325,841
11/1/2016,OCONEE,WHITE,FEMALE,9386,12189
11/1/2018,MITCHELL,NATIVE-AM,FEMALE,3,8
11/1/2016,FULTON,HISP-LT,UNKNOWN,18,39
11/1/2018,WILCOX,OTHER,MALE,2,5
11/1/2016,WARREN,NATIVE-AM,FEMALE,1,2
11/1/2018,WHITFIELD,UNKNOWN,FEMALE,1013,2637
11/1/2016,TREUTLEN,UNKNOWN,FEMALE,28,53
11/1/2018,WARE,NATIVE-AM,MALE,4,15
11/1/2018,HOUSTON,ASIA-PI,UNKNOWN,1,5
11/1/2016,CRAWFORD,UNKNOWN,FEMALE,70,128
11/1/2016,BURKE,HISP-LT,MALE,22,43
11/1/2016,FULTON,HISP-LT,FEMALE,4411,7478
11/1/2018,TAYLOR,NATIVE-AM,UNKNOWN,0,0
11/1/2016,TELFAIR,HISP-LT,FEMALE,10,25
11/1/2018,SEMINOLE,NATIVE-AM,FEMALE,0,3
11/1/2018,COWETA,NATIVE-AM,FEMALE,12,26
11/1/2016,PIERCE,UNKNOWN,UNKNOWN,2,2
11/1/2016,BALDWIN,ASIA-PI,MALE,42,87
11/1/2016,JACKSON,WHITE,FEMALE,12736,17550
11/1/2016,DADE,ASIA-PI,UNKNOWN,0,0
11/1/2018,LIBERTY,WHITE,FEMALE,2959,6675
11/1/2016,APPLING,NATIVE-AM,MALE,2,6
11/1/2016,MARION,BLACK,FEMALE,619,897
11/1/2016,LONG,NATIVE-AM,MALE,4,6
11/1/2018,MURRAY,WHITE,FEMALE,5136,9311
11/1/2016,CATOOSA,WHITE,UNKNOWN,25,35
11/1/2018,SUMTER,HISP-LT,UNKNOWN,0,0
11/1/2018,JACKSON,BLACK,FEMALE,891,1473
11/1/2018,MERIWETHER,BLACK,MALE,1088,2234
11/1/2018,GLYNN,UNKNOWN,FEMALE,1274,3074
11/1/2018,CLINCH,NATIVE-AM,FEMALE,0,0
11/1/2016,HARRIS,HISP-LT,UNKNOWN,0,0
11/1/2018,FULTON,BLACK,FEMALE,99160,181845
11/1/2016,BULLOCH,UNKNOWN,MALE,721,1681
11/1/2016,BARROW,OTHER,MALE,76,167
11/1/2016,JACKSON,ASIA-PI,FEMALE,98,210
11/1/2018,HALL,NATIVE-AM,UNKNOWN,0,0
11/1/2016,BRYAN,BLACK,UNKNOWN,3,4
11/1/2016,UPSON,UNKNOWN,UNKNOWN,2,3
11/1/2018,PICKENS,NATIVE-AM,UNKNOWN,0,0
11/1/2018,BLECKLEY,HISP-LT,UNKNOWN,0,0
11/1/2018,MONTGOMERY,BLACK,UNKNOWN,1,1
11/1/2016,RANDOLPH,BLACK,UNKNOWN,1,2
11/1/2018,GORDON,OTHER,UNKNOWN,0,0
11/1/2016,WORTH,OTHER,FEMALE,14,35
11/1/2016,EMANUEL,BLACK,MALE,651,1655
11/1/2016,GLASCOCK,NATIVE-AM,UNKNOWN,0,0
11/1/2016,OGLETHORPE,ASIA-PI,UNKNOWN,0,0
11/1/2018,JEFFERSON,HISP-LT,UNKNOWN,0,0
11/1/2016,CANDLER,ASIA-PI,FEMALE,6,12
11/1/2016,WARE,OTHER,MALE,15,32
11/1/2016,TIFT,OTHER,FEMALE,37,74
11/1/2018,WASHINGTON,BLACK,FEMALE,2442,3705
11/1/2018,RABUN,OTHER,FEMALE,10,21
11/1/2016,BLECKLEY,WHITE,MALE,1936,2570
11/1/2018,CHARLTON,UNKNOWN,MALE,158,505
11/1/2016,PICKENS,WHITE,FEMALE,7132,10288
11/1/2018,BROOKS,NATIVE-AM,MALE,3,5
11/1/2018,JEFF DAVIS,UNKNOWN,UNKNOWN,0,0
11/1/2018,FLOYD,UNKNOWN,MALE,772,2852
11/1/2018,GLASCOCK,WHITE,UNKNOWN,1,1
11/1/2018,EARLY,OTHER,UNKNOWN,0,1
11/1/2016,BUTTS,WHITE,FEMALE,3677,5211
11/1/2016,TROUP,ASIA-PI,FEMALE,58,127
11/1/2016,UPSON,WHITE,FEMALE,4205,5997
11/1/2018,ATKINSON,NATIVE-AM,FEMALE,2,5
11/1/2018,WASHINGTON,HISP-LT,FEMALE,13,23
11/1/2016,CALHOUN,HISP-LT,FEMALE,3,7
11/1/2018,STEPHENS,NATIVE-AM,FEMALE,4,8
11/1/2018,JEFFERSON,OTHER,MALE,9,16
11/1/2016,ROCKDALE,UNKNOWN,UNKNOWN,15,21
11/1/2016,GILMER,NATIVE-AM,MALE,3,4
11/1/2016,CLINCH,WHITE,FEMALE,954,1473
11/1/2018,MCINTOSH,WHITE,MALE,1740,2931
11/1/2016,JACKSON,UNKNOWN,MALE,660,1341
11/1/2018,HARRIS,WHITE,MALE,6123,9047
11/1/2016,PIKE,NATIVE-AM,UNKNOWN,0,0
11/1/2018,MURRAY,OTHER,FEMALE,20,58
11/1/2016,COLQUITT,ASIA-PI,FEMALE,17,50
11/1/2018,CAMDEN,ASIA-PI,MALE,40,123
11/1/2018,MORGAN,UNKNOWN,MALE,133,315
11/1/2018,HEARD,WHITE,FEMALE,1810,3085
11/1/2018,EFFINGHAM,BLACK,FEMALE,1679,2749
11/1/2016,BROOKS,WHITE,UNKNOWN,1,2
11/1/2016,POLK,OTHER,FEMALE,23,54
11/1/2018,MARION,BLACK,MALE,324,692
11/1/2018,MITCHELL,OTHER,FEMALE,6,16
11/1/2016,ELBERT,ASIA-PI,MALE,8,21
11/1/2018,STEPHENS,UNKNOWN,MALE,151,636
11/1/2016,HOUSTON,OTHER,MALE,194,420
11/1/2018,RICHMOND,HISP-LT,FEMALE,426,1140
11/1/2016,CLAYTON,ASIA-PI,MALE,829,2169
11/1/2016,PICKENS,NATIVE-AM,FEMALE,9,12
11/1/2018,WHITFIELD,WHITE,UNKNOWN,14,29
11/1/2016,HALL,OTHER,UNKNOWN,0,0
11/1/2016,LOWNDES,UNKNOWN,FEMALE,721,1746
11/1/2018,HART,NATIVE-AM,MALE,1,2
11/1/2016,COOK,NATIVE-AM,MALE,1,3
11/1/2016,WARE,WHITE,MALE,4194,6083
11/1/2016,PEACH,NATIVE-AM,MALE,8,14
11/1/2018,UNION,WHITE,FEMALE,5826,8661
11/1/2016,COLUMBIA,OTHER,UNKNOWN,2,3
11/1/2018,BURKE,NATIVE-AM,MALE,7,12
11/1/2016,DOOLY,HISP-LT,FEMALE,13,54
11/1/2018,LUMPKIN,BLACK,UNKNOWN,0,0
11/1/2018,DAWSON,NATIVE-AM,FEMALE,3,9
11/1/2018,QUITMAN,WHITE,MALE,242,387
11/1/2016,FAYETTE,BLACK,MALE,5221,7731
11/1/2016,QUITMAN,ASIA-PI,MALE,1,2
11/1/2018,LANIER,OTHER,UNKNOWN,0,0
11/1/2018,TERRELL,BLACK,UNKNOWN,2,5
11/1/2016,WORTH,WHITE,FEMALE,3347,4848
11/1/2018,WHITE,OTHER,FEMALE,12,28
11/1/2016,DOOLY,UNKNOWN,FEMALE,41,72
11/1/2018,FRANKLIN,BLACK,UNKNOWN,0,0
11/1/2018,COBB,ASIA-PI,UNKNOWN,12,28
11/1/2016,CATOOSA,HISP-LT,UNKNOWN,0,0
11/1/2016,DEKALB,UNKNOWN,MALE,9629,22041
11/1/2018,GORDON,UNKNOWN,FEMALE,189,633
11/1/2018,BANKS,BLACK,MALE,49,127
11/1/2018,CLAY,WHITE,MALE,267,365
11/1/2016,THOMAS,ASIA-PI,MALE,36,76
11/1/2016,WHITE,ASIA-PI,FEMALE,18,31
11/1/2018,BULLOCH,HISP-LT,UNKNOWN,0,1
11/1/2016,CATOOSA,HISP-LT,MALE,66,145
11/1/2016,DOUGLAS,OTHER,MALE,254,494
11/1/2016,MONROE,NATIVE-AM,MALE,2,3
11/1/2016,COOK,NATIVE-AM,FEMALE,2,3
11/1/2016,JENKINS,BLACK,UNKNOWN,0,0
11/1/2016,HALL,WHITE,MALE,26434,37974
11/1/2016,QUITMAN,NATIVE-AM,MALE,1,2
11/1/2018,QUITMAN,OTHER,MALE,1,2
11/1/2018,WHEELER,BLACK,FEMALE,285,436
11/1/2018,CANDLER,UNKNOWN,MALE,93,339
11/1/2018,COBB,BLACK,UNKNOWN,64,136
11/1/2018,HARALSON,ASIA-PI,UNKNOWN,0,0
11/1/2018,TELFAIR,HISP-LT,MALE,2,16
11/1/2018,CLARKE,NATIVE-AM,FEMALE,21,35
11/1/2018,RANDOLPH,NATIVE-AM,UNKNOWN,0,0
11/1/2016,HALL,NATIVE-AM,UNKNOWN,0,0
11/1/2018,GORDON,ASIA-PI,UNKNOWN,0,0
11/1/2018,SPALDING,OTHER,UNKNOWN,1,1
11/1/2018,LUMPKIN,NATIVE-AM,FEMALE,22,34
11/1/2018,TIFT,UNKNOWN,UNKNOWN,8,20
11/1/2018,TAYLOR,NATIVE-AM,MALE,1,1
11/1/2018,GLYNN,OTHER,UNKNOWN,0,0
11/1/2018,QUITMAN,ASIA-PI,FEMALE,2,3
11/1/2018,QUITMAN,OTHER,UNKNOWN,0,0
11/1/2016,PULASKI,UNKNOWN,MALE,21,61
11/1/2016,SCHLEY,ASIA-PI,MALE,2,6
11/1/2018,BARTOW,ASIA-PI,UNKNOWN,1,1
11/1/2016,JACKSON,HISP-LT,MALE,221,417
11/1/2018,LAMAR,UNKNOWN,MALE,166,454
11/1/2016,TWIGGS,NATIVE-AM,MALE,0,2
11/1/2016,MONROE,UNKNOWN,UNKNOWN,12,21
11/1/2018,BACON,UNKNOWN,MALE,69,217
11/1/2016,HEARD,BLACK,MALE,141,317
11/1/2018,ATKINSON,OTHER,MALE,6,12
11/1/2018,TAYLOR,NATIVE-AM,FEMALE,0,1
11/1/2018,HALL,BLACK,FEMALE,2662,4567
11/1/2016,FANNIN,NATIVE-AM,FEMALE,6,9
11/1/2018,TROUP,HISP-LT,MALE,63,168
11/1/2016,HANCOCK,NATIVE-AM,FEMALE,0,0
11/1/2018,BULLOCH,OTHER,FEMALE,81,195
11/1/2018,NEWTON,BLACK,UNKNOWN,3,3
11/1/2016,UNION,OTHER,FEMALE,16,28
11/1/2018,EMANUEL,WHITE,MALE,2542,3666
11/1/2018,FLOYD,NATIVE-AM,FEMALE,8,21
11/1/2016,HALL,BLACK,FEMALE,2650,4354
11/1/2018,HANCOCK,OTHER,FEMALE,4,12
11/1/2016,WILKINSON,HISP-LT,MALE,1,2
11/1/2016,HART,BLACK,UNKNOWN,0,0
11/1/2016,HANCOCK,UNKNOWN,FEMALE,51,75
11/1/2018,TURNER,WHITE,MALE,986,1484
11/1/2018,APPLING,WHITE,FEMALE,2928,4367
11/1/2018,DEKALB,WHITE,MALE,54540,81803
11/1/2018,TWIGGS,OTHER,MALE,4,12
11/1/2016,GREENE,BLACK,MALE,825,1593
11/1/2018,BRANTLEY,OTHER,MALE,4,15
11/1/2018,BACON,UNKNOWN,FEMALE,71,203
11/1/2018,HALL,ASIA-PI,MALE,208,636
11/1/2018,BROOKS,BLACK,UNKNOWN,0,0
11/1/2018,CHATHAM,OTHER,FEMALE,609,1477
11/1/2016,TIFT,NATIVE-AM,FEMALE,0,2
11/1/2016,HENRY,WHITE,MALE,22267,33178
11/1/2018,DAWSON,BLACK,FEMALE,11,30
11/1/2018,GRADY,BLACK,UNKNOWN,3,5
11/1/2016,WHITE,UNKNOWN,UNKNOWN,1,1
11/1/2016,TOOMBS,NATIVE-AM,MALE,0,1
11/1/2016,CLINCH,UNKNOWN,MALE,45,128
11/1/2016,TELFAIR,HISP-LT,UNKNOWN,0,0
11/1/2016,BANKS,WHITE,UNKNOWN,1,3
11/1/2016,JEFFERSON,UNKNOWN,FEMALE,141,238
11/1/2016,IRWIN,ASIA-PI,FEMALE,5,8
11/1/2016,GREENE,NATIVE-AM,UNKNOWN,0,0
11/1/2018,BLECKLEY,WHITE,FEMALE,2021,2789
11/1/2018,CLAYTON,OTHER,FEMALE,881,1894
11/1/2018,DODGE,UNKNOWN,UNKNOWN,0,0
11/1/2018,SEMINOLE,NATIVE-AM,UNKNOWN,0,0
11/1/2018,BLECKLEY,ASIA-PI,FEMALE,14,23
11/1/2016,BARROW,UNKNOWN,FEMALE,961,1791
11/1/2016,HENRY,NATIVE-AM,FEMALE,23,40
11/1/2018,GWINNETT,OTHER,FEMALE,4373,8158
11/1/2018,DODGE,NATIVE-AM,UNKNOWN,0,0
11/1/2016,UPSON,OTHER,MALE,18,28
11/1/2018,GWINNETT,ASIA-PI,UNKNOWN,72,166
11/1/2016,WILKES,UNKNOWN,MALE,33,84
11/1/2016,GRADY,BLACK,UNKNOWN,1,5
11/1/2016,STEWART,OTHER,MALE,2,4
11/1/2018,TERRELL,BLACK,MALE,677,1609
11/1/2016,TATTNALL,WHITE,MALE,2495,3621
11/1/2016,CATOOSA,UNKNOWN,MALE,1166,2396
11/1/2018,FANNIN,ASIA-PI,FEMALE,21,37
11/1/2016,BAKER,HISP-LT,UNKNOWN,0,0
11/1/2016,MCINTOSH,ASIA-PI,MALE,5,17
11/1/2016,LAMAR,NATIVE-AM,UNKNOWN,0,0
11/1/2018,DOUGLAS,NATIVE-AM,FEMALE,32,74
11/1/2016,LEE,ASIA-PI,UNKNOWN,0,0
11/1/2018,BRANTLEY,OTHER,FEMALE,11,27
11/1/2016,CLINCH,NATIVE-AM,FEMALE,0,0
11/1/2016,JEFF DAVIS,BLACK,FEMALE,397,773
11/1/2018,SCREVEN,BLACK,MALE,663,1486
11/1/2016,BLECKLEY,ASIA-PI,UNKNOWN,0,0
11/1/2018,JOHNSON,WHITE,MALE,1210,1671
11/1/2018,BARTOW,OTHER,MALE,83,235
11/1/2016,BULLOCH,BLACK,FEMALE,3684,6743
11/1/2016,CHEROKEE,HISP-LT,FEMALE,1668,2681
11/1/2016,HENRY,HISP-LT,FEMALE,1143,1983
11/1/2018,MADISON,ASIA-PI,FEMALE,29,67
11/1/2018,JASPER,HISP-LT,FEMALE,22,49
11/1/2016,BEN HILL,OTHER,FEMALE,12,17
11/1/2018,DOUGLAS,HISP-LT,FEMALE,805,1712
11/1/2016,GLYNN,UNKNOWN,MALE,1071,2320
11/1/2018,COLQUITT,BLACK,MALE,768,2260
11/1/2018,HEARD,HISP-LT,UNKNOWN,0,0
11/1/2018,SCHLEY,ASIA-PI,UNKNOWN,0,0
11/1/2016,WALKER,NATIVE-AM,MALE,6,8
11/1/2018,BURKE,HISP-LT,FEMALE,24,50
11/1/2016,PAULDING,OTHER,FEMALE,312,534
11/1/2018,LIBERTY,BLACK,FEMALE,4702,9158
11/1/2016,JONES,HISP-LT,MALE,16,36
11/1/2016,FORSYTH,UNKNOWN,FEMALE,7701,10991
11/1/2018,HART,HISP-LT,UNKNOWN,0,0
11/1/2018,CANDLER,WHITE,MALE,1236,1799
11/1/2018,TALBOT,ASIA-PI,MALE,1,3
11/1/2016,WHEELER,NATIVE-AM,UNKNOWN,0,0
11/1/2018,NEWTON,UNKNOWN,UNKNOWN,3,5
11/1/2018,HARRIS,OTHER,MALE,45,89
11/1/2016,MONTGOMERY,UNKNOWN,FEMALE,22,39
11/1/2018,RICHMOND,BLACK,UNKNOWN,77,392
11/1/2016,BLECKLEY,NATIVE-AM,FEMALE,2,2
11/1/2016,SPALDING,BLACK,MALE,2367,5464
11/1/2016,JEFFERSON,WHITE,FEMALE,1709,2399
11/1/2016,DOOLY,ASIA-PI,UNKNOWN,0,0
11/1/2016,TALIAFERRO,OTHER,MALE,2,3
11/1/2016,NEWTON,HISP-LT,FEMALE,304,572
11/1/2018,HENRY,WHITE,UNKNOWN,25,44
11/1/2018,TERRELL,HISP-LT,MALE,6,10
11/1/2016,PIERCE,WHITE,MALE,2983,4298
11/1/2016,TURNER,NATIVE-AM,UNKNOWN,0,0
11/1/2018,BALDWIN,NATIVE-AM,UNKNOWN,0,0
11/1/2018,IRWIN,WHITE,UNKNOWN,1,1
11/1/2018,FLOYD,ASIA-PI,UNKNOWN,1,2
11/1/2016,BANKS,WHITE,FEMALE,3417,4881
11/1/2018,WARREN,HISP-LT,UNKNOWN,0,0
11/1/2016,OCONEE,UNKNOWN,FEMALE,752,1136
11/1/2016,LIBERTY,NATIVE-AM,FEMALE,14,38
11/1/2018,TWIGGS,NATIVE-AM,MALE,1,2
11/1/2016,FANNIN,HISP-LT,FEMALE,19,43
11/1/2018,CHATTOOGA,WHITE,UNKNOWN,0,2
11/1/2018,MILLER,ASIA-PI,MALE,0,2
11/1/2018,MCINTOSH,HISP-LT,MALE,7,26
11/1/2016,LANIER,OTHER,FEMALE,8,20
11/1/2016,SPALDING,OTHER,UNKNOWN,2,1
11/1/2016,UPSON,WHITE,UNKNOWN,5,5
11/1/2016,NEWTON,ASIA-PI,UNKNOWN,0,0
11/1/2016,FLOYD,WHITE,MALE,13336,20024
11/1/2018,MCDUFFIE,ASIA-PI,FEMALE,8,24
11/1/2018,EFFINGHAM,BLACK,MALE,1056,2118
11/1/2018,BULLOCH,ASIA-PI,FEMALE,74,146
11/1/2016,RICHMOND,NATIVE-AM,UNKNOWN,0,2
11/1/2018,SUMTER,BLACK,FEMALE,2945,5072
11/1/2016,CLINCH,OTHER,MALE,1,4
11/1/2016,WHITFIELD,BLACK,UNKNOWN,0,1
11/1/2016,HARRIS,ASIA-PI,UNKNOWN,0,0
11/1/2018,TROUP,OTHER,MALE,38,129
11/1/2018,ELBERT,WHITE,UNKNOWN,0,0
11/1/2016,JONES,NATIVE-AM,MALE,4,9
11/1/2018,SCREVEN,WHITE,MALE,1625,2355
11/1/2016,HALL,BLACK,UNKNOWN,2,3
11/1/2016,GLASCOCK,UNKNOWN,MALE,18,31
11/1/2018,WEBSTER,ASIA-PI,MALE,0,0
11/1/2016,CAMDEN,WHITE,FEMALE,6884,12155
11/1/2018,QUITMAN,WHITE,FEMALE,269,426
11/1/2016,COOK,ASIA-PI,MALE,9,20
11/1/2018,LUMPKIN,OTHER,MALE,34,76
11/1/2016,BULLOCH,UNKNOWN,FEMALE,833,1671
11/1/2016,HEARD,BLACK,UNKNOWN,0,0
11/1/2016,BLECKLEY,UNKNOWN,FEMALE,66,103
11/1/2018,JEFFERSON,HISP-LT,MALE,4,16
11/1/2018,WALKER,UNKNOWN,UNKNOWN,7,11
11/1/2016,TERRELL,ASIA-PI,FEMALE,2,8
11/1/2018,DOOLY,ASIA-PI,UNKNOWN,0,0
11/1/2018,HENRY,UNKNOWN,MALE,3371,7580
11/1/2016,COLUMBIA,OTHER,FEMALE,450,842
11/1/2016,BULLOCH,OTHER,MALE,57,150
11/1/2018,SEMINOLE,UNKNOWN,FEMALE,37,113
11/1/2018,BAKER,OTHER,FEMALE,3,7
11/1/2018,EARLY,UNKNOWN,UNKNOWN,0,0
11/1/2016,JEFF DAVIS,UNKNOWN,UNKNOWN,0,0
11/1/2018,CALHOUN,UNKNOWN,UNKNOWN,0,5
11/1/2018,HOUSTON,OTHER,FEMALE,293,655
11/1/2016,COBB,NATIVE-AM,UNKNOWN,0,0
11/1/2018,DEKALB,BLACK,UNKNOWN,8,53
11/1/2016,GORDON,NATIVE-AM,UNKNOWN,0,0
11/1/2016,WAYNE,BLACK,FEMALE,884,1693
11/1/2018,GWINNETT,UNKNOWN,UNKNOWN,633,1160
11/1/2018,CRISP,OTHER,MALE,4,24
11/1/2018,EARLY,ASIA-PI,UNKNOWN,0,0
11/1/2018,FAYETTE,UNKNOWN,MALE,2694,5230
11/1/2018,COLUMBIA,HISP-LT,UNKNOWN,0,2
11/1/2018,BEN HILL,BLACK,UNKNOWN,0,0
11/1/2018,TREUTLEN,OTHER,MALE,1,2
11/1/2016,BUTTS,HISP-LT,UNKNOWN,0,0
11/1/2016,LAURENS,ASIA-PI,UNKNOWN,1,1
11/1/2018,CHARLTON,UNKNOWN,UNKNOWN,0,0
11/1/2018,OCONEE,ASIA-PI,MALE,140,276
11/1/2016,PEACH,OTHER,FEMALE,22,50
11/1/2018,SCREVEN,ASIA-PI,UNKNOWN,0,0
11/1/2016,TOOMBS,WHITE,FEMALE,3832,5622
11/1/2018,ROCKDALE,HISP-LT,FEMALE,358,845
11/1/2016,HANCOCK,OTHER,MALE,4,8
11/1/2016,TALBOT,WHITE,UNKNOWN,0,0
11/1/2018,JEFFERSON,ASIA-PI,MALE,2,11
11/1/2016,GWINNETT,ASIA-PI,UNKNOWN,75,143
11/1/2016,SPALDING,HISP-LT,UNKNOWN,0,0
11/1/2016,COWETA,WHITE,UNKNOWN,39,56
11/1/2018,MCINTOSH,BLACK,UNKNOWN,0,0
11/1/2016,COLUMBIA,UNKNOWN,FEMALE,2539,4702
11/1/2016,QUITMAN,NATIVE-AM,UNKNOWN,0,0
11/1/2018,TURNER,OTHER,UNKNOWN,0,0
11/1/2016,WILKES,WHITE,FEMALE,1486,1995
11/1/2018,WEBSTER,NATIVE-AM,FEMALE,0,0
11/1/2016,TELFAIR,ASIA-PI,FEMALE,5,10
11/1/2018,LONG,BLACK,MALE,378,925
11/1/2016,MITCHELL,HISP-LT,UNKNOWN,0,0
11/1/2018,THOMAS,ASIA-PI,UNKNOWN,0,0
11/1/2018,BLECKLEY,UNKNOWN,MALE,59,149
11/1/2018,EMANUEL,NATIVE-AM,UNKNOWN,0,0
11/1/2016,PICKENS,UNKNOWN,MALE,244,483
11/1/2018,CAMDEN,NATIVE-AM,FEMALE,13,31
11/1/2018,BIBB,WHITE,MALE,12636,19691
11/1/2018,SPALDING,ASIA-PI,FEMALE,75,148
11/1/2016,COLQUITT,UNKNOWN,MALE,195,545
11/1/2018,HEARD,BLACK,UNKNOWN,0,0
11/1/2018,TALIAFERRO,BLACK,MALE,251,354
11/1/2016,DEKALB,NATIVE-AM,MALE,101,241
11/1/2018,POLK,WHITE,MALE,5195,8383
11/1/2016,RANDOLPH,WHITE,UNKNOWN,0,0
11/1/2016,WHEELER,ASIA-PI,FEMALE,0,2
11/1/2018,QUITMAN,HISP-LT,MALE,2,3
11/1/2018,QUITMAN,UNKNOWN,UNKNOWN,0,0
11/1/2018,DODGE,ASIA-PI,FEMALE,8,19
11/1/2016,TALIAFERRO,UNKNOWN,MALE,9,21
11/1/2018,DOOLY,WHITE,UNKNOWN,0,0
11/1/2018,DEKALB,OTHER,UNKNOWN,4,13
11/1/2016,WHITE,OTHER,UNKNOWN,0,0
11/1/2016,ATKINSON,NATIVE-AM,MALE,1,1
11/1/2016,CHEROKEE,HISP-LT,UNKNOWN,3,3
11/1/2016,BIBB,UNKNOWN,FEMALE,997,1982
11/1/2018,COLUMBIA,OTHER,MALE,334,678
11/1/2016,SEMINOLE,ASIA-PI,UNKNOWN,0,0
11/1/2016,CHEROKEE,ASIA-PI,FEMALE,558,970
11/1/2018,WORTH,WHITE,UNKNOWN,2,5
11/1/2018,HEARD,UNKNOWN,FEMALE,52,161
11/1/2018,IRWIN,WHITE,MALE,1314,1925
11/1/2018,LOWNDES,UNKNOWN,MALE,428,1605
11/1/2016,COOK,ASIA-PI,FEMALE,8,22
11/1/2016,COLUMBIA,UNKNOWN,MALE,2219,4786
11/1/2016,DOUGHERTY,HISP-LT,UNKNOWN,1,4
